id,archive_by_user,city,created_at,desc,image_count,mileage,platform,price,title,type,year
64220,True,Tehran,Wednesday 07AM,"نوت 5 سورمه ای 32
دوسیم
فروش و تعویض
عکسهای بیشتر در تلگرام",1,NA,mobile,-1,note 5,NA,NA
64260,False,Kermanshah,Wednesday 03PM,"نوکیا 108,دوربین دار,رم خور,دوسیم کارت همزمان,بلوتوث,ساخت ویتنام,اصلی اصلی,در حد نو نو,بدون هیچ گونه خط وخش,ضمانتی 
قیمت :100/000 تومان 
پیام بدید
تشکر و دیوار",3,NA,web,-1,*نوکیا108 *فوق العاذه تمیز*,NA,NA
64318,True,Ahvaz,Saturday 10AM,گوشی استری باوسایل کامل ودوربین هشت مگاپیکسل وجلوپنج مگاپیکسل وحافظه  16گیگابایت وچهارهسته ای تک سیم هست تعمیرنرفته فقط یکمی زیوارش رنگ پریدگی داره باتریش حرف نداره شارژخالی نمی کنه بامشتری کنارمیام متشکرازسایت دیوار,2,NA,mobile,370000,اس تری,NA,NA
64522,True,Tehran,Monday 09AM,"گوشی کاملا اصلی میباشد وغیر اورجینال نیست 
دو سیم کارت 
دوربین 
پشتیبانی حافظه تا۱۶ گیگ 
صفحه رنگی با اعدادی بزرگ
برای فروش به همکاران به قیمت همکاری",3,NA,mobile,55000,گوشی ۱۰۵۵ آلکاتل اصلی,NA,NA
64527,True,Mashhad,Saturday 06AM,سلام گوشی کاملا اکبندو پلمپه واسم کادواوردن رنگ سفید یکبارروشن نشده گارانتی هم داره روش گلس انداختم ولی روشنش نکردم و سیمکارت روش نرفته لوازم همه پلمپه قیمت اکبند بدون گارانتی270تومنه البته بدون گلس فقط پیام بدین مدل y3 یا y360 قیمت مقطوعه,0,NA,mobile,280000,هواوی حتما بخون,NA,NA
64540,True,Ahvaz,Sunday 09AM,"گوشی سامسونگ جی 7
شرط اصلی 
بدون کوچکترین خط وخش 
همراه با وسایل کامل 
کارتون ، شارژر و هنسفری 
قیمت مفت، مفت زدم چون میخوام بفروشم 
هر جا هم که خواستین ببرین نشونش بدین تا بفهمین چه گوشی تمییزی هست 
فقط تماس بگیرین",2,NA,mobile,400000,گوشی سامسونگ j7,NA,NA
64692,True,Tehran,Monday 10AM,گوشی سفید رنگ.بدون خال و زدگی می باشد.۱ ماه کارکرده به همراه قاب وگلس.معاوضه فقط با ایفون ۶ و۶ پلاس یا ایسوس zenfone 3.,0,NA,mobile,1100000,samsung A7(2016) 16gig,NA,NA
64717,True,Tehran,Sunday 08AM,"نونو
قیمتشم خیلی خوب گذاشتم به مشتری واقعی هم تخفیف میدم",1,NA,mobile,500000,HTC desire 626 4G,NA,NA
64752,True,Karaj,Sunday 09AM,"گوشی نوع دوهفته کارکرد بدونه خط و خش گلس و گارد معاوضه با اس ٧ سامسونگ

",3,NA,mobile,1300000,ايفون se اك بدونه خط و خش,NA,NA
64754,True,Tehran,Monday 03PM,گوشی سالم ازاول دست خودم بوده با لوازم کامل شارژر و هندزفری رنگ مشکی,1,NA,mobile,150000,y320,NA,NA
64935,True,Mashhad,Saturday 01PM,"هواوی g6 درحد آک رنگ نوک مدادی بدون خط
دوعددگارد
تک سیم کارت
دوربین فول اچ دی ۸ مگاپیکسلی ودوربین جلو ۵ واقعی.صفحه نمایش فوق العاده باکیفیت بالا
خوش دست
با ۴۸ ساعت مهلت تست
مدارک کامل
شارژر هندسفری",3,NA,mobile,295000,هواوی g6,NA,NA
65039,False,Mashhad,Wednesday 08PM,"گوشی سالم سالم و فابریک
فقط پیامک و تلگرام",1,NA,mobile,-1,نوکیا ۵۶۱۰ عتیقه و در حد صفر,NA,NA
65050,True,Isfahan,Sunday 03AM,رنگ سفید.یکسال کارکرد.قوى ترین مدل 816.کاملا سالم و به شرط تست,0,NA,mobile,480000,htc desire 816w گوشى,NA,NA
65165,False,Mashhad,Wednesday 10AM,گوشی جی 5 نو نو سه ماه خریدم سالم سالم شارژر اصلی رنگGold از این قیمت پایینتر نمیدم لطفا چونه نزنید فقط خریدار واقعی,0,NA,mobile,430000,گوشی جی 5(3g),NA,NA
65202,False,Kermanshah,Wednesday 06PM,سلام گوشی سالم سری اول 'اصلی ضمانتی میدم خدمتتان وسایل کامل خط خش داره  اما  سالم  بشرط دروبیش عالی داره باگوشی آیفون 5 واج تی سی و a 9معاوضه زنگ وپیام فرق نداره ممنون از سایط دیوار,3,NA,mobile,650000,نوت 3 معاوضه,NA,NA
65408,True,Tehran,Friday 05PM,گوشی واقعا تمیز . مدت کمی هست خریدم . میخوام ٧ بگیرم معاوضه فقط با ٧ . وسایل جانبی,2,NA,web,1940000,ایفون ٦اس ٦٤ گلد,NA,NA
65485,True,Tabriz,Saturday 04AM,گوشی کاملا تمیزی هست و خیلی کم کار کرده,2,NA,mobile,1950000,ایفون ۶ ۶۴ گیگابایت,NA,NA
65514,True,Karaj,Monday 02PM,ایفون سیکس.16 گیگ.تا حالا تعمیر نشده.کارتون و تمام لوازم جانبی اصل و موجود میباشد.یه خط خوردگی کوچیک کنار بلندگو دارد.قیمت مقطوع میباشد و تخفیف داده نمیشود.لطفا چندجا قیمت بگیرید تا متوجه شوید.,3,NA,mobile,1400000,اپل استثنایی,NA,NA
65598,True,Ahvaz,Thursday 02PM,"سلام
گوشی اک اک هستش,فقط 25روز کارکرده,فرض کن پلمب میخری.
16گیگ,مشکی,4جی
همه باگوشی آشنا هستند فقط اینو بگم که ازنظر کیفیت صفحه,صدا,سرعت و...بینظیره ودرحد نوت5
بااینکه صفحش 6اینجه اما چون حاشیه نداره ازنوت5که صفحش 5.5اینجه کوچکتره
باتریش  4100که راحت 3روزکارمیده,قویترین باتری بین گوشی ها.
دارای اثرانگشت باکارکردعالی.
دوربین عالی
فورجی
دارای کاور
2سال گارانتی رسمی هواوی
فروش ومعاوضه فقط با سامسونگ,اپل,HTC",0,NA,mobile,730000,"میت 7,درحدپلمب,حتمابخوانید.",NA,NA
65730,False,Tehran,Wednesday 05PM,"گوشی اپل 6s سیلور ، 16g , در حد آکبند ، بدون خط و خش ، گلس پشت و رو ، بهمراه قاب ، با لوازم کامل",5,NA,web,2080000,گوشی اپل 6s سیلور 16g,NA,NA
65832,True,Tehran,Wednesday 11AM,سامسونگ گلکسی اس ٦ رنگ بلک سافایر، ٣٢ گیگابایت، تک سیم کارت، بسیار تمیز، بدنه هیچگونه خوردگی ندارد فقط درب پشت چندتا خط ریز افتاده که در عکسهای بالا مشخص است، البته در صورت حساسیت زیاد میتونید درب پشت را تعویض نمایید، جعبه و لوازم کامل موجود است، لطفا فقط جهت خرید تماس بگیرید تعویض نمیکنم.,3,NA,mobile,1150000,Galaxy S6,NA,NA
65922,False,Tehran,Saturday 07AM,سالم،امکانات کامل،پس گرفتن در صورت داشتن مشکل تا 2 هفته,3,NA,web,300000,experia j,NA,NA
65955,True,Karaj,Tuesday 09AM,"مشخصات
۲سیم کارت ۴جی_دوربین۱۳ و ۵_۸هسته ای_حسگر اثر انگشت_بدون خط و خش_با جعبه با وسایل کامل و شارژر فست شارژ اصل_گلس پشت گوشی
تعویض فقط با مدل های آیفون و سامسونگ 
فروش تخفیف پای معامله",1,NA,mobile,1150000,سامسونگa۷/۲۰۱۶,NA,NA
66142,True,Mashhad,Saturday 01PM,"سلام
 اپل iPhone 5s 32 گیگ 
ماله پدرم بود که فوت کرده 8 ماه هست استفاده نشده،خط و خش نداره و سالمه روش فقط موبایل بانک و تلگرام نصب شده 
نه تاحالا باهاش بازی شده نه هیچی
گوشی کاملاً سالم و خشکِه ،گلس پشت و رو هم داره
هندزفریشم تاحالا باز نشده 
معاوضه نمیکنم ،تخفیف هم نداره چون گوشی سالمه و عیب و ایرادی نداره
",5,NA,web,1100000,iPhone 5s Gray 32GB,NA,NA
66179,True,Qom,Monday 09AM,"فروش یا 
معاوضه با 
اپل 6s
اپل 6",1,NA,mobile,1250000,سامسونگ s6  گلد ۳۲ گیگ تک سیم کاملا سالم,NA,NA
66312,False,Mashhad,Saturday 08PM,"سلام خریدار گوشی هواویG8 تمیز خریدار نقد
موردی بود در خدمتم فوری .تا 650تومان",0,NA,mobile,640000,خریدار هواویG8تمیز,NA,NA
66450,False,Mashhad,Sunday 08PM,گوشی آیفونs6 رنگ خاکستری هنوز یکروز نمیشه خریدم نمیخوامش به دلایلی میخوام بفروشم لطفا خریدار واقعی تماس بگیره,0,NA,mobile,2630000,آیفون6s,NA,NA
66501,True,Ahvaz,Thursday 11AM,"Nokia Lumia 930
بدون خط و خش
قویترین گوشی نوکیا
لوازم کامل 
مشکی
فیلم برداری 4k
۳۲گیگ
با خریدار واقعی کنار میام
فقط فروش!",2,NA,mobile,825000,lumia 930,NA,NA
66555,True,Shiraz,Thursday 11AM,گوشی صفره صفره 5روز کار کرده همه وسایلاش پلمه خودمم 1340 پول دادم معاوضه با ایفون سیکس یا گوشی های پیشنهادی دیگر پیام فقطو فقط از طریق واتساپ,3,NA,mobile,1100000,فروش یا تعویض a8 گلد دو سیم صفر صفر,NA,NA
67167,True,Tehran,Friday 01PM,گوشی هواوی مشکی سالم. فروش یا تعویض با گوشی های دوسیم و رم 3وترجیحا هواویG8,0,NA,mobile,3500000,گوشی هانر4c,NA,NA
67187,True,Ahvaz,Wednesday 03AM,"فروش فوری ایفون 7 آکبند رنگ سفید حافظه 32 امریکا
قیمت مقطوع
با تشکر از دیوار",0,NA,mobile,2850000,ایفون 7 آکبند,NA,NA
67313,False,Mashhad,Monday 06PM,"#مشخصات_کلی گوشی Z5 PREMIUM Ddual  :
دو سیم کارته
قطع سیم کارت: سایز نانو
مقاوم در برابر آب و گردو غبار
مناسب عکاسی
مجهز به حس‌گر اثرانگشت
#پردازنده:
Qualcomm Snapdragon 810 Chipset - 
از نوع 64 بیت
#حافظه‌ :
حافظه داخلی 32 گیگابایت
مقدار رم 3 گیگابایت
پشتیبانی از کارت حافظه‌ی microSD تا حداکثر ظرفیت 200 گیگابایت
#صفحه_نمایش:
صفحه نمایش رنگی لمسی با سایز 5.5 اینچ و رزولوشن 3840 × 2160 | 4K دارای تراکم 806 پیکسل بر هر اینچ - قابلیت نمایش 16 میلیون رنگ
#ارتباات:
پشتیبانی از شبکه 4G
#دوربین:
 23.0 مگاپیکسل - فوکوس اتوماتیک - فلش LED
#صدا :
اسپیکر استریو - جک 3.5 میلیمتری صدا
#امکانات_نرم_افزاری :
قابلیت شارژ سریع نسخه2",4,NA,web,1250000,گوشی موبایل Z5 Premium,NA,NA
67347,False,Tehran,Thursday 08PM,۳ماه کار کرد نوهستش با گارانتی ماکروتل بدون هیچ خط و ضربه...با یه ضربه گیر حرفه ای,0,NA,mobile,18000000,سامسونگ اس7اج گلد,NA,NA
67413,True,Tabriz,Monday 06AM,"سلام گوشی پشت چرم به رنگ زرشکی ،دوربین 16 , سلفی 8 ، داخلی 32 گیگ، خط و خش خیلی جزئی ، ۴ جی ، تک سیم 
بقیه مشخصات رو میتونید از نت بخونید
فقط ال سی دی گوشی توسط نمایندگی مجاز الجی در تهران تعویض شده ، معاوضه با گوشی های هم رده",0,NA,mobile,800000,الجی G4  معاوضه فقط,NA,NA
67507,True,Ahvaz,Tuesday 10AM,سلام.گوشی بدون خط و خش و ضربه و تعمیر به شرط،بدون هیچ ایراد.lla اصل،16g با ضد ضربه و ضد خش و گلس با لوازم کامل.تعویض نمیکنم فقط فروش.واتساپ هستم.قیمت مقطوع میباشد با این مبلغ نمیشه همچین گوشی تمیزی خرید,1,NA,mobile,900000,اپل 5s گلد,NA,NA
67562,True,Isfahan,Saturday 03PM,نونو -مشکی- 8گیگ - دوربین 5و2-دوسیمکارت,0,NA,web,255000,گوشی سامسونگ j1 mini,NA,NA
67723,True,Tehran,Wednesday 03PM,سلام گوشی فوق العاده سالم لوازم کامل بدون خوردگی گوشی سالمه فقط ی نقطه کوچیک بالا داره ی اصلا معلوم نیست قیمتم مقطوع مقطوع واسه تخفیف اس یا زنگ نزن یاعلی,0,NA,mobile,900000,5s 32,NA,NA
67865,True,Ahvaz,Thursday 09AM,"کاملا سالم 

اندروید 4.4.2

حافظه 8G 

ب اضافه:هندزفری اصلی ، شارژر اصلی ،باتری اصلی 
هیچ تعمیر نرفته 1 سال کارکرده هیچ خطی نداره کاملا سالم و نو 

برای تماس یا واتساپ و تلگرام
$NUM",2,NA,mobile,250000,HONOR 3C,NA,NA
67924,True,Tehran,Friday 04PM,درحدآکبند_لوازم استفاده نشده و پلم_گلس ارجینال_قاب ژله ای_(معاوضه ندارم),0,NA,mobile,1750000,آیفون6_گلد_64گیگ_LLAآمریکا,NA,NA
68272,True,Mashhad,Saturday 04PM,"عالی تمیز بدون خش
دوربین ۵
۳ جی 
اندروید ۴.۴",2,NA,mobile,90000,سامسونگ پوکت,NA,NA
68289,True,Tehran,Thursday 08AM,"honor 3c 
16گیگ حافظه داخلی
اندروید۴.۴.۲
دوربین۸مگاپیکسل.
سلام همینطور که توی تصویر مشاهده میکنین  کاملا تمیزه و بدونه خش و زدگیه همراه با شارژر هندزفری قاب ژله ای و یه قاب آبی اضافه..بدونه هیچ عیب و ایرادی.مهلت تست دوروز٬دلیل فروش فقط بخاطرداشتن دو گوشی٬وگرنه از هر نظر راضی هستم ازش.قیمت هم مقطوع اما به خریدار واقعی تخفیف تعلق میگیره.لطفا اول پیام بگذارین.باتشکر فراوان از دیوار",3,NA,mobile,270000,گوشی هانر تری سی لایت,NA,NA
68330,True,Isfahan,Tuesday 12PM,"گوشی عالی بدون مشکل و تمیز 
به همراه دو عدد گارد،کارتن و همه وسایل کامل 
مشخصات:
دوربین اصلی ۸ 
سلفی ۵ 
رم ۱ گیگ 
حافظه داخلی ۴ گیگ 
مموری تا ۶۴ گیگ 
فرکانس ۱.۲ گیگاهرتز 
سیستم عامل ۴.۲.۲",2,NA,mobile,260000,اچ تی سی دیزایر ۵۰۰,NA,NA
